"Date","Time (GMT)","Predicted (m)","Preliminary (m)","Verified (m)"
"2022/01/15","12:00","0.93","-","1.295"
"2022/01/15","12:06","0.917","-","1.269"
"2022/01/15","12:12","0.902","-","1.249"
"2022/01/15","12:18","0.887","-","1.24"
"2022/01/15","12:24","0.87","-","1.218"
"2022/01/15","12:30","0.852","-","1.2"
"2022/01/15","12:36","0.832","-","1.166"
"2022/01/15","12:42","0.812","-","1.135"
"2022/01/15","12:48","0.791","-","1.114"
"2022/01/15","12:54","0.768","-","1.084"
"2022/01/15","13:00","0.745","-","1.05"
"2022/01/15","13:06","0.721","-","1.034"
"2022/01/15","13:12","0.696","-","1.025"
"2022/01/15","13:18","0.67","-","1.004"
"2022/01/15","13:24","0.645","-","0.983"
"2022/01/15","13:30","0.618","-","0.965"
"2022/01/15","13:36","0.592","-","0.926"
"2022/01/15","13:42","0.565","-","0.888"
"2022/01/15","13:48","0.538","-","0.871"
"2022/01/15","13:54","0.511","-","0.854"
"2022/01/15","14:00","0.484","-","0.814"
"2022/01/15","14:06","0.458","-","0.8"
"2022/01/15","14:12","0.432","-","0.778"
"2022/01/15","14:18","0.406","-","0.759"
"2022/01/15","14:24","0.381","-","0.739"
"2022/01/15","14:30","0.357","-","0.699"
"2022/01/15","14:36","0.333","-","0.682"
"2022/01/15","14:42","0.31","-","0.648"
"2022/01/15","14:48","0.288","-","0.625"
"2022/01/15","14:54","0.267","-","0.619"
"2022/01/15","15:00","0.247","-","0.585"
"2022/01/15","15:06","0.227","-","0.581"
"2022/01/15","15:12","0.209","-","0.562"
"2022/01/15","15:18","0.192","-","0.538"
"2022/01/15","15:24","0.176","-","0.507"
"2022/01/15","15:30","0.161","-","0.498"
"2022/01/15","15:36","0.147","-","0.477"
"2022/01/15","15:42","0.134","-","0.466"
"2022/01/15","15:48","0.123","-","0.448"
"2022/01/15","15:54","0.112","-","0.442"
"2022/01/15","16:00","0.102","-","0.434"
"2022/01/15","16:06","0.093","-","0.425"
"2022/01/15","16:12","0.086","-","0.411"
"2022/01/15","16:18","0.079","-","0.413"
"2022/01/15","16:24","0.073","-","0.399"
"2022/01/15","16:30","0.068","-","0.398"
"2022/01/15","16:36","0.064","-","0.409"
"2022/01/15","16:42","0.06","-","0.398"
"2022/01/15","16:48","0.058","-","0.381"
"2022/01/15","16:54","0.056","-","0.399"
"2022/01/15","17:00","0.055","-","0.385"
"2022/01/15","17:06","0.055","-","0.391"
"2022/01/15","17:12","0.056","-","0.387"
"2022/01/15","17:18","0.057","-","0.388"
"2022/01/15","17:24","0.059","-","0.393"
"2022/01/15","17:30","0.061","-","0.395"
"2022/01/15","17:36","0.065","-","0.395"
"2022/01/15","17:42","0.069","-","0.389"
"2022/01/15","17:48","0.073","-","0.418"
"2022/01/15","17:54","0.078","-","0.408"
"2022/01/15","18:00","0.084","-","0.415"
"2022/01/15","18:06","0.091","-","0.419"
"2022/01/15","18:12","0.098","-","0.427"
"2022/01/15","18:18","0.106","-","0.443"
"2022/01/15","18:24","0.115","-","0.436"
"2022/01/15","18:30","0.124","-","0.423"
"2022/01/15","18:36","0.134","-","0.431"
"2022/01/15","18:42","0.144","-","0.459"
"2022/01/15","18:48","0.155","-","0.477"
"2022/01/15","18:54","0.167","-","0.479"
"2022/01/15","19:00","0.179","-","0.486"
"2022/01/15","19:06","0.192","-","0.473"
"2022/01/15","19:12","0.206","-","0.496"
"2022/01/15","19:18","0.22","-","0.494"
"2022/01/15","19:24","0.235","-","0.51"
"2022/01/15","19:30","0.25","-","0.517"
"2022/01/15","19:36","0.266","-","0.528"
"2022/01/15","19:42","0.283","-","0.553"
"2022/01/15","19:48","0.3","-","0.576"
"2022/01/15","19:54","0.318","-","0.583"
"2022/01/15","20:00","0.336","-","0.563"
"2022/01/15","20:06","0.354","-","0.59"
"2022/01/15","20:12","0.373","-","0.613"
"2022/01/15","20:18","0.393","-","0.615"
"2022/01/15","20:24","0.412","-","0.647"
"2022/01/15","20:30","0.432","-","0.652"
"2022/01/15","20:36","0.453","-","0.669"
"2022/01/15","20:42","0.473","-","0.686"
"2022/01/15","20:48","0.494","-","0.698"
"2022/01/15","20:54","0.514","-","0.73"
"2022/01/15","21:00","0.535","-","0.747"
"2022/01/15","21:06","0.556","-","0.767"
"2022/01/15","21:12","0.576","-","0.774"
"2022/01/15","21:18","0.597","-","0.803"
"2022/01/15","21:24","0.617","-","0.828"
"2022/01/15","21:30","0.637","-","0.837"
"2022/01/15","21:36","0.656","-","0.851"
"2022/01/15","21:42","0.675","-","0.852"
"2022/01/15","21:48","0.693","-","0.87"
"2022/01/15","21:54","0.711","-","0.885"
"2022/01/15","22:00","0.727","-","0.903"
"2022/01/15","22:06","0.743","-","0.913"
"2022/01/15","22:12","0.758","-","0.923"
"2022/01/15","22:18","0.773","-","0.932"
"2022/01/15","22:24","0.786","-","0.955"
"2022/01/15","22:30","0.798","-","0.971"
"2022/01/15","22:36","0.809","-","0.973"
"2022/01/15","22:42","0.818","-","0.986"
"2022/01/15","22:48","0.827","-","0.991"
"2022/01/15","22:54","0.834","-","0.99"
"2022/01/15","23:00","0.839","-","1.008"
"2022/01/15","23:06","0.844","-","1.007"
"2022/01/15","23:12","0.847","-","1.004"
"2022/01/15","23:18","0.848","-","1.013"
"2022/01/15","23:24","0.848","-","1.007"
"2022/01/15","23:30","0.847","-","0.996"
"2022/01/15","23:36","0.844","-","0.999"
"2022/01/15","23:42","0.84","-","0.985"
"2022/01/15","23:48","0.834","-","0.959"
"2022/01/15","23:54","0.826","-","0.951"
"2022/01/16","00:00","0.817","-","0.946"
"2022/01/16","00:06","0.807","-","0.929"
"2022/01/16","00:12","0.795","-","0.92"
"2022/01/16","00:18","0.782","-","0.898"
"2022/01/16","00:24","0.767","-","0.878"
"2022/01/16","00:30","0.751","-","0.857"
"2022/01/16","00:36","0.734","-","0.841"
"2022/01/16","00:42","0.715","-","0.819"
"2022/01/16","00:48","0.695","-","0.787"
"2022/01/16","00:54","0.674","-","0.766"
"2022/01/16","01:00","0.652","-","0.745"
"2022/01/16","01:06","0.629","-","0.734"
"2022/01/16","01:12","0.605","-","0.691"
"2022/01/16","01:18","0.581","-","0.671"
"2022/01/16","01:24","0.555","-","0.659"
"2022/01/16","01:30","0.529","-","0.635"
"2022/01/16","01:36","0.503","-","0.607"
"2022/01/16","01:42","0.476","-","0.576"
"2022/01/16","01:48","0.449","-","0.554"
"2022/01/16","01:54","0.422","-","0.518"
"2022/01/16","02:00","0.394","-","0.494"
"2022/01/16","02:06","0.367","-","0.459"
"2022/01/16","02:12","0.341","-","0.413"
"2022/01/16","02:18","0.314","-","0.401"
"2022/01/16","02:24","0.288","-","0.375"
"2022/01/16","02:30","0.263","-","0.357"
"2022/01/16","02:36","0.239","-","0.336"
"2022/01/16","02:42","0.215","-","0.312"
"2022/01/16","02:48","0.192","-","0.281"
"2022/01/16","02:54","0.171","-","0.259"
"2022/01/16","03:00","0.15","-","0.226"
"2022/01/16","03:06","0.131","-","0.192"
"2022/01/16","03:12","0.113","-","0.19"
"2022/01/16","03:18","0.096","-","0.151"
"2022/01/16","03:24","0.081","-","0.145"
"2022/01/16","03:30","0.067","-","0.146"
"2022/01/16","03:36","0.055","-","0.112"
"2022/01/16","03:42","0.043","-","0.083"
"2022/01/16","03:48","0.034","-","0.069"
"2022/01/16","03:54","0.025","-","0.063"
"2022/01/16","04:00","0.019","-","0.038"
"2022/01/16","04:06","0.013","-","0.045"
"2022/01/16","04:12","0.009","-","0.032"
"2022/01/16","04:18","0.006","-","0.026"
"2022/01/16","04:24","0.004","-","0.034"
"2022/01/16","04:30","0.004","-","0.024"
"2022/01/16","04:36","0.004","-","0.033"
"2022/01/16","04:42","0.006","-","0.027"
"2022/01/16","04:48","0.009","-","0.033"
"2022/01/16","04:54","0.013","-","0.03"
"2022/01/16","05:00","0.018","-","0.029"
"2022/01/16","05:06","0.023","-","0.034"
"2022/01/16","05:12","0.03","-","0.033"
"2022/01/16","05:18","0.037","-","0.038"
"2022/01/16","05:24","0.045","-","0.049"
"2022/01/16","05:30","0.054","-","0.055"
"2022/01/16","05:36","0.063","-","0.061"
"2022/01/16","05:42","0.073","-","0.071"
"2022/01/16","05:48","0.084","-","0.094"
"2022/01/16","05:54","0.095","-","0.104"
"2022/01/16","06:00","0.107","-","0.112"
"2022/01/16","06:06","0.119","-","0.118"
"2022/01/16","06:12","0.131","-","0.129"
"2022/01/16","06:18","0.144","-","0.149"
"2022/01/16","06:24","0.158","-","0.155"
"2022/01/16","06:30","0.172","-","0.163"
"2022/01/16","06:36","0.186","-","0.174"
"2022/01/16","06:42","0.201","-","0.2"
"2022/01/16","06:48","0.216","-","0.212"
"2022/01/16","06:54","0.232","-","0.225"
"2022/01/16","07:00","0.247","-","0.263"
"2022/01/16","07:06","0.264","-","0.257"
"2022/01/16","07:12","0.28","-","0.262"
"2022/01/16","07:18","0.297","-","0.236"
"2022/01/16","07:24","0.315","-","0.258"
"2022/01/16","07:30","0.332","-","0.294"
"2022/01/16","07:36","0.35","-","0.338"
"2022/01/16","07:42","0.369","-","0.373"
"2022/01/16","07:48","0.387","-","0.389"
"2022/01/16","07:54","0.406","-","0.395"
"2022/01/16","08:00","0.425","-","0.4"
"2022/01/16","08:06","0.445","-","0.427"
"2022/01/16","08:12","0.465","-","0.471"
"2022/01/16","08:18","0.485","-","0.498"
"2022/01/16","08:24","0.505","-","0.509"
"2022/01/16","08:30","0.526","-","0.516"
"2022/01/16","08:36","0.546","-","0.558"
"2022/01/16","08:42","0.567","-","0.591"
"2022/01/16","08:48","0.588","-","0.594"
"2022/01/16","08:54","0.609","-","0.585"
"2022/01/16","09:00","0.63","-","0.607"
"2022/01/16","09:06","0.652","-","0.656"
"2022/01/16","09:12","0.673","-","0.686"
"2022/01/16","09:18","0.694","-","0.72"
"2022/01/16","09:24","0.714","-","0.748"
"2022/01/16","09:30","0.735","-","0.753"
"2022/01/16","09:36","0.755","-","0.783"
"2022/01/16","09:42","0.775","-","0.823"
"2022/01/16","09:48","0.795","-","0.849"
"2022/01/16","09:54","0.814","-","0.859"
"2022/01/16","10:00","0.833","-","0.858"
"2022/01/16","10:06","0.851","-","0.869"
"2022/01/16","10:12","0.868","-","0.91"
"2022/01/16","10:18","0.885","-","0.944"
"2022/01/16","10:24","0.901","-","0.957"
"2022/01/16","10:30","0.916","-","0.961"
"2022/01/16","10:36","0.93","-","0.962"
"2022/01/16","10:42","0.943","-","0.983"
"2022/01/16","10:48","0.955","-","1.018"
"2022/01/16","10:54","0.966","-","1.042"
"2022/01/16","11:00","0.976","-","1.039"
"2022/01/16","11:06","0.985","-","1.044"
"2022/01/16","11:12","0.993","-","1.067"
"2022/01/16","11:18","0.999","-","1.074"
"2022/01/16","11:24","1.004","-","1.076"
"2022/01/16","11:30","1.008","-","1.053"
"2022/01/16","11:36","1.01","-","1.016"
"2022/01/16","11:42","1.011","-","1.01"
"2022/01/16","11:48","1.011","-","1.017"
"2022/01/16","11:54","1.009","-","0.998"
"2022/01/16","12:00","1.006","-","0.972"
"2022/01/16","12:06","1.001","-","0.972"
"2022/01/16","12:12","0.995","-","0.982"
"2022/01/16","12:18","0.988","-","0.989"
"2022/01/16","12:24","0.979","-","1.002"
"2022/01/16","12:30","0.969","-","1"
"2022/01/16","12:36","0.957","-","0.975"
"2022/01/16","12:42","0.944","-","0.946"
"2022/01/16","12:48","0.93","-","0.913"
"2022/01/16","12:54","0.914","-","0.886"
"2022/01/16","13:00","0.897","-","0.859"
"2022/01/16","13:06","0.878","-","0.844"
"2022/01/16","13:12","0.859","-","0.818"
"2022/01/16","13:18","0.838","-","0.781"
"2022/01/16","13:24","0.816","-","0.751"
"2022/01/16","13:30","0.793","-","0.721"
"2022/01/16","13:36","0.769","-","0.722"
"2022/01/16","13:42","0.744","-","0.739"
"2022/01/16","13:48","0.719","-","0.712"
"2022/01/16","13:54","0.692","-","0.688"
"2022/01/16","14:00","0.665","-","0.674"
"2022/01/16","14:06","0.638","-","0.644"
"2022/01/16","14:12","0.61","-","0.599"
"2022/01/16","14:18","0.582","-","0.553"
"2022/01/16","14:24","0.553","-","0.521"
"2022/01/16","14:30","0.525","-","0.5"
"2022/01/16","14:36","0.496","-","0.495"
"2022/01/16","14:42","0.468","-","0.435"
"2022/01/16","14:48","0.44","-","0.409"
"2022/01/16","14:54","0.412","-","0.389"
"2022/01/16","15:00","0.385","-","0.324"
"2022/01/16","15:06","0.359","-","0.319"
"2022/01/16","15:12","0.333","-","0.322"
"2022/01/16","15:18","0.308","-","0.312"
"2022/01/16","15:24","0.284","-","0.282"
"2022/01/16","15:30","0.26","-","0.275"
"2022/01/16","15:36","0.238","-","0.26"
"2022/01/16","15:42","0.217","-","0.276"
"2022/01/16","15:48","0.197","-","0.238"
"2022/01/16","15:54","0.178","-","0.172"
"2022/01/16","16:00","0.16","-","0.164"
"2022/01/16","16:06","0.143","-","0.121"
"2022/01/16","16:12","0.127","-","0.113"
"2022/01/16","16:18","0.113","-","0.078"
"2022/01/16","16:24","0.1","-","0.081"
"2022/01/16","16:30","0.087","-","0.09"
"2022/01/16","16:36","0.076","-","0.082"
"2022/01/16","16:42","0.067","-","0.099"
"2022/01/16","16:48","0.058","-","0.09"
"2022/01/16","16:54","0.05","-","0.08"
"2022/01/16","17:00","0.043","-","0.052"
"2022/01/16","17:06","0.037","-","0.052"
"2022/01/16","17:12","0.032","-","0.032"
"2022/01/16","17:18","0.028","-","0.061"
"2022/01/16","17:24","0.025","-","0.046"
"2022/01/16","17:30","0.023","-","0.024"
"2022/01/16","17:36","0.021","-","0.047"
"2022/01/16","17:42","0.02","-","0.004"
"2022/01/16","17:48","0.02","-","0.012"
"2022/01/16","17:54","0.021","-","-0.028"
"2022/01/16","18:00","0.022","-","-0.004"
"2022/01/16","18:06","0.025","-","-0.008"
"2022/01/16","18:12","0.028","-","0.015"
"2022/01/16","18:18","0.031","-","0.037"
"2022/01/16","18:24","0.035","-","0.058"
"2022/01/16","18:30","0.04","-","0.078"
"2022/01/16","18:36","0.046","-","0.092"
"2022/01/16","18:42","0.053","-","0.106"
"2022/01/16","18:48","0.06","-","0.077"
"2022/01/16","18:54","0.067","-","0.099"
"2022/01/16","19:00","0.076","-","0.11"
"2022/01/16","19:06","0.085","-","0.085"
"2022/01/16","19:12","0.095","-","0.096"
"2022/01/16","19:18","0.106","-","0.083"
"2022/01/16","19:24","0.118","-","0.094"
"2022/01/16","19:30","0.13","-","0.117"
"2022/01/16","19:36","0.143","-","0.111"
"2022/01/16","19:42","0.157","-","0.106"
"2022/01/16","19:48","0.171","-","0.181"
"2022/01/16","19:54","0.186","-","0.201"
"2022/01/16","20:00","0.202","-","0.207"
"2022/01/16","20:06","0.219","-","0.236"
"2022/01/16","20:12","0.236","-","0.275"
"2022/01/16","20:18","0.254","-","0.254"
"2022/01/16","20:24","0.273","-","0.278"
"2022/01/16","20:30","0.292","-","0.288"
"2022/01/16","20:36","0.312","-","0.285"
"2022/01/16","20:42","0.332","-","0.321"
"2022/01/16","20:48","0.353","-","0.369"
"2022/01/16","20:54","0.375","-","0.38"
"2022/01/16","21:00","0.396","-","0.401"
"2022/01/16","21:06","0.419","-","0.438"
"2022/01/16","21:12","0.441","-","0.436"
"2022/01/16","21:18","0.464","-","0.456"
"2022/01/16","21:24","0.487","-","0.496"
"2022/01/16","21:30","0.51","-","0.52"
"2022/01/16","21:36","0.533","-","0.587"
"2022/01/16","21:42","0.556","-","0.632"
"2022/01/16","21:48","0.579","-","0.657"
"2022/01/16","21:54","0.601","-","0.705"
"2022/01/16","22:00","0.624","-","0.723"
"2022/01/16","22:06","0.646","-","0.721"
"2022/01/16","22:12","0.667","-","0.776"
"2022/01/16","22:18","0.688","-","0.784"
"2022/01/16","22:24","0.708","-","0.772"
"2022/01/16","22:30","0.728","-","0.808"
"2022/01/16","22:36","0.747","-","0.841"
"2022/01/16","22:42","0.765","-","0.871"
"2022/01/16","22:48","0.781","-","0.908"
"2022/01/16","22:54","0.797","-","0.929"
"2022/01/16","23:00","0.812","-","0.941"
"2022/01/16","23:06","0.826","-","0.954"
"2022/01/16","23:12","0.838","-","0.981"
"2022/01/16","23:18","0.849","-","0.984"
"2022/01/16","23:24","0.859","-","1.013"
"2022/01/16","23:30","0.867","-","1.023"
"2022/01/16","23:36","0.874","-","1.014"
"2022/01/16","23:42","0.879","-","1.024"
"2022/01/16","23:48","0.883","-","1.034"
"2022/01/16","23:54","0.885","-","1.044"
"2022/01/17","00:00","0.886","-","1.066"
"2022/01/17","00:06","0.885","-","1.071"
"2022/01/17","00:12","0.882","-","1.059"
"2022/01/17","00:18","0.878","-","1.062"
"2022/01/17","00:24","0.873","-","1.062"
"2022/01/17","00:30","0.866","-","1.032"
"2022/01/17","00:36","0.857","-","1.02"
"2022/01/17","00:42","0.847","-","1.015"
"2022/01/17","00:48","0.835","-","1.031"
"2022/01/17","00:54","0.822","-","1.039"
"2022/01/17","01:00","0.807","-","1.018"
"2022/01/17","01:06","0.791","-","1.003"
"2022/01/17","01:12","0.773","-","0.977"
"2022/01/17","01:18","0.754","-","0.935"
"2022/01/17","01:24","0.734","-","0.927"
"2022/01/17","01:30","0.712","-","0.921"
"2022/01/17","01:36","0.69","-","0.899"
"2022/01/17","01:42","0.666","-","0.884"
"2022/01/17","01:48","0.641","-","0.849"
"2022/01/17","01:54","0.616","-","0.814"
"2022/01/17","02:00","0.59","-","0.814"
"2022/01/17","02:06","0.562","-","0.777"
"2022/01/17","02:12","0.535","-","0.763"
"2022/01/17","02:18","0.507","-","0.74"
"2022/01/17","02:24","0.478","-","0.719"
"2022/01/17","02:30","0.449","-","0.7"
"2022/01/17","02:36","0.42","-","0.673"
"2022/01/17","02:42","0.391","-","0.636"
"2022/01/17","02:48","0.363","-","0.604"
"2022/01/17","02:54","0.334","-","0.595"
"2022/01/17","03:00","0.306","-","0.579"
"2022/01/17","03:06","0.279","-","0.549"
"2022/01/17","03:12","0.252","-","0.552"
"2022/01/17","03:18","0.226","-","0.518"
"2022/01/17","03:24","0.2","-","0.521"
"2022/01/17","03:30","0.176","-","0.477"
"2022/01/17","03:36","0.153","-","0.43"
"2022/01/17","03:42","0.131","-","0.432"
"2022/01/17","03:48","0.111","-","0.414"
"2022/01/17","03:54","0.091","-","0.411"
"2022/01/17","04:00","0.073","-","0.401"
"2022/01/17","04:06","0.057","-","0.386"
"2022/01/17","04:12","0.042","-","0.371"
"2022/01/17","04:18","0.028","-","0.348"
"2022/01/17","04:24","0.016","-","0.305"
"2022/01/17","04:30","0.005","-","0.316"
"2022/01/17","04:36","-0.004","-","0.324"
"2022/01/17","04:42","-0.012","-","0.317"
"2022/01/17","04:48","-0.018","-","0.316"
"2022/01/17","04:54","-0.023","-","0.321"
"2022/01/17","05:00","-0.026","-","0.31"
"2022/01/17","05:06","-0.028","-","0.325"
"2022/01/17","05:12","-0.029","-","0.307"
"2022/01/17","05:18","-0.029","-","0.307"
"2022/01/17","05:24","-0.027","-","0.302"
"2022/01/17","05:30","-0.025","-","0.313"
"2022/01/17","05:36","-0.021","-","0.332"
"2022/01/17","05:42","-0.016","-","0.335"
"2022/01/17","05:48","-0.011","-","0.345"
"2022/01/17","05:54","-0.004","-","0.355"
"2022/01/17","06:00","0.003","-","0.373"
"2022/01/17","06:06","0.011","-","0.383"
"2022/01/17","06:12","0.02","-","0.384"
"2022/01/17","06:18","0.029","-","0.391"
"2022/01/17","06:24","0.039","-","0.418"
"2022/01/17","06:30","0.05","-","0.429"
"2022/01/17","06:36","0.061","-","0.438"
"2022/01/17","06:42","0.073","-","0.454"
"2022/01/17","06:48","0.086","-","0.458"
"2022/01/17","06:54","0.099","-","0.463"
"2022/01/17","07:00","0.113","-","0.489"
"2022/01/17","07:06","0.127","-","0.493"
"2022/01/17","07:12","0.142","-","0.515"
"2022/01/17","07:18","0.157","-","0.543"
"2022/01/17","07:24","0.172","-","0.569"
"2022/01/17","07:30","0.189","-","0.603"
"2022/01/17","07:36","0.205","-","0.637"
"2022/01/17","07:42","0.223","-","0.654"
"2022/01/17","07:48","0.24","-","0.672"
"2022/01/17","07:54","0.259","-","0.706"
"2022/01/17","08:00","0.277","-","0.717"
"2022/01/17","08:06","0.296","-","0.743"
"2022/01/17","08:12","0.316","-","0.794"
"2022/01/17","08:18","0.336","-","0.817"
"2022/01/17","08:24","0.356","-","0.835"
"2022/01/17","08:30","0.377","-","0.859"
"2022/01/17","08:36","0.398","-","0.883"
"2022/01/17","08:42","0.42","-","0.921"
"2022/01/17","08:48","0.442","-","0.94"
"2022/01/17","08:54","0.464","-","0.98"
"2022/01/17","09:00","0.487","-","1.02"
"2022/01/17","09:06","0.509","-","1.056"
"2022/01/17","09:12","0.532","-","1.079"
"2022/01/17","09:18","0.555","-","1.103"
"2022/01/17","09:24","0.579","-","1.136"
"2022/01/17","09:30","0.602","-","1.174"
"2022/01/17","09:36","0.625","-","1.219"
"2022/01/17","09:42","0.648","-","1.243"
"2022/01/17","09:48","0.672","-","1.264"
"2022/01/17","09:54","0.695","-","1.329"
"2022/01/17","10:00","0.718","-","1.36"
"2022/01/17","10:06","0.74","-","1.38"
"2022/01/17","10:12","0.762","-","1.422"
"2022/01/17","10:18","0.784","-","1.459"
"2022/01/17","10:24","0.805","-","1.497"
"2022/01/17","10:30","0.826","-","1.515"
"2022/01/17","10:36","0.846","-","1.554"
"2022/01/17","10:42","0.866","-","1.608"
"2022/01/17","10:48","0.884","-","1.666"
"2022/01/17","10:54","0.902","-","1.697"
"2022/01/17","11:00","0.919","-","1.746"
"2022/01/17","11:06","0.935","-","1.787"
"2022/01/17","11:12","0.95","-","1.756"
"2022/01/17","11:18","0.964","-","1.727"
"2022/01/17","11:24","0.977","-","1.689"
"2022/01/17","11:30","0.988","-","1.66"
"2022/01/17","11:36","0.999","-","1.758"
"2022/01/17","11:42","1.008","-","1.8"
"2022/01/17","11:48","1.016","-","1.751"
"2022/01/17","11:54","1.022","-","1.842"
"2022/01/17","12:00","1.027","-","1.929"
"2022/01/17","12:06","1.031","-","1.894"
"2022/01/17","12:12","1.033","-","1.932"
"2022/01/17","12:18","1.034","-","1.962"
"2022/01/17","12:24","1.033","-","1.901"
"2022/01/17","12:30","1.031","-","1.857"
"2022/01/17","12:36","1.028","-","1.805"
"2022/01/17","12:42","1.023","-","1.806"
"2022/01/17","12:48","1.016","-","1.833"
"2022/01/17","12:54","1.008","-","1.83"
"2022/01/17","13:00","0.999","-","1.848"
"2022/01/17","13:06","0.988","-","1.93"
"2022/01/17","13:12","0.976","-","1.819"
"2022/01/17","13:18","0.962","-","1.793"
"2022/01/17","13:24","0.947","-","1.815"
"2022/01/17","13:30","0.931","-","1.849"
"2022/01/17","13:36","0.913","-","1.786"
"2022/01/17","13:42","0.894","-","1.774"
"2022/01/17","13:48","0.874","-","1.767"
"2022/01/17","13:54","0.853","-","1.706"
"2022/01/17","14:00","0.83","-","1.625"
"2022/01/17","14:06","0.807","-","1.567"
"2022/01/17","14:12","0.782","-","1.486"
"2022/01/17","14:18","0.757","-","1.454"
"2022/01/17","14:24","0.73","-","1.472"
"2022/01/17","14:30","0.703","-","1.433"
"2022/01/17","14:36","0.676","-","1.373"
"2022/01/17","14:42","0.647","-","1.34"
"2022/01/17","14:48","0.619","-","1.306"
"2022/01/17","14:54","0.59","-","1.287"
"2022/01/17","15:00","0.56","-","1.27"
"2022/01/17","15:06","0.531","-","1.293"
"2022/01/17","15:12","0.502","-","1.244"
"2022/01/17","15:18","0.472","-","1.233"
"2022/01/17","15:24","0.443","-","1.172"
"2022/01/17","15:30","0.414","-","1.118"
"2022/01/17","15:36","0.386","-","1.043"
"2022/01/17","15:42","0.358","-","1.018"
"2022/01/17","15:48","0.331","-","1.014"
"2022/01/17","15:54","0.305","-","0.961"
"2022/01/17","16:00","0.279","-","0.964"
"2022/01/17","16:06","0.255","-","1.027"
"2022/01/17","16:12","0.231","-","0.973"
"2022/01/17","16:18","0.209","-","0.895"
"2022/01/17","16:24","0.187","-","0.902"
"2022/01/17","16:30","0.167","-","0.856"
"2022/01/17","16:36","0.147","-","0.785"
"2022/01/17","16:42","0.129","-","0.79"
"2022/01/17","16:48","0.113","-","0.76"
"2022/01/17","16:54","0.097","-","0.694"
"2022/01/17","17:00","0.082","-","0.696"
"2022/01/17","17:06","0.069","-","0.669"
"2022/01/17","17:12","0.057","-","0.631"
"2022/01/17","17:18","0.046","-","0.638"
"2022/01/17","17:24","0.036","-","0.622"
"2022/01/17","17:30","0.027","-","0.59"
"2022/01/17","17:36","0.02","-","0.568"
"2022/01/17","17:42","0.013","-","0.576"
"2022/01/17","17:48","0.007","-","0.594"
"2022/01/17","17:54","0.003","-","0.58"
"2022/01/17","18:00","-0.001","-","0.569"
"2022/01/17","18:06","-0.004","-","0.558"
"2022/01/17","18:12","-0.007","-","0.574"
"2022/01/17","18:18","-0.008","-","0.575"
"2022/01/17","18:24","-0.008","-","0.579"
"2022/01/17","18:30","-0.008","-","0.561"
"2022/01/17","18:36","-0.007","-","0.565"
"2022/01/17","18:42","-0.005","-","0.559"
"2022/01/17","18:48","-0.003","-","0.566"
"2022/01/17","18:54","0","-","0.61"
"2022/01/17","19:00","0.004","-","0.624"
"2022/01/17","19:06","0.009","-","0.606"
"2022/01/17","19:12","0.015","-","0.627"
"2022/01/17","19:18","0.021","-","0.624"
"2022/01/17","19:24","0.028","-","0.64"
"2022/01/17","19:30","0.036","-","0.654"
"2022/01/17","19:36","0.045","-","0.625"
"2022/01/17","19:42","0.054","-","0.637"
"2022/01/17","19:48","0.064","-","0.628"
"2022/01/17","19:54","0.075","-","0.639"
"2022/01/17","20:00","0.087","-","0.629"
"2022/01/17","20:06","0.1","-","0.625"
"2022/01/17","20:12","0.114","-","0.663"
"2022/01/17","20:18","0.129","-","0.674"
"2022/01/17","20:24","0.144","-","0.698"
"2022/01/17","20:30","0.16","-","0.741"
"2022/01/17","20:36","0.177","-","0.753"
"2022/01/17","20:42","0.195","-","0.783"
"2022/01/17","20:48","0.214","-","0.755"
"2022/01/17","20:54","0.233","-","0.794"
"2022/01/17","21:00","0.253","-","0.842"
"2022/01/17","21:06","0.274","-","0.837"
"2022/01/17","21:12","0.295","-","0.862"
"2022/01/17","21:18","0.317","-","0.855"
"2022/01/17","21:24","0.34","-","0.891"
"2022/01/17","21:30","0.363","-","0.896"
"2022/01/17","21:36","0.386","-","0.906"
"2022/01/17","21:42","0.41","-","0.911"
"2022/01/17","21:48","0.434","-","0.904"
"2022/01/17","21:54","0.459","-","0.949"
"2022/01/17","22:00","0.483","-","0.977"
"2022/01/17","22:06","0.508","-","0.993"
"2022/01/17","22:12","0.533","-","1.017"
"2022/01/17","22:18","0.558","-","0.965"
"2022/01/17","22:24","0.582","-","0.982"
"2022/01/17","22:30","0.606","-","1.044"
"2022/01/17","22:36","0.63","-","1.072"
"2022/01/17","22:42","0.654","-","1.073"
"2022/01/17","22:48","0.677","-","1.133"
"2022/01/17","22:54","0.699","-","1.161"
"2022/01/17","23:00","0.721","-","1.176"
"2022/01/17","23:06","0.742","-","1.171"
"2022/01/17","23:12","0.762","-","1.192"
"2022/01/17","23:18","0.781","-","1.207"
"2022/01/17","23:24","0.799","-","1.214"
"2022/01/17","23:30","0.816","-","1.222"
"2022/01/17","23:36","0.832","-","1.25"
"2022/01/17","23:42","0.847","-","1.25"
"2022/01/17","23:48","0.86","-","1.236"
"2022/01/17","23:54","0.872","-","1.232"
"2022/01/18","00:00","0.883","-","1.233"
"2022/01/18","00:06","0.892","-","1.235"
"2022/01/18","00:12","0.899","-","1.238"
"2022/01/18","00:18","0.905","-","1.23"
"2022/01/18","00:24","0.909","-","1.192"
"2022/01/18","00:30","0.912","-","1.201"
