"Date","Time (GMT)","Predicted (m)","Preliminary (m)","Verified (m)"
"2021/01/17","21:30","0.01","-","-0.063"
"2021/01/17","21:36","0.013","-","-0.066"
"2021/01/17","21:42","0.017","-","-0.07"
"2021/01/17","21:48","0.022","-","-0.061"
"2021/01/17","21:54","0.028","-","-0.059"
"2021/01/17","22:00","0.033","-","-0.035"
"2021/01/17","22:06","0.04","-","-0.02"
"2021/01/17","22:12","0.047","-","-0.002"
"2021/01/17","22:18","0.054","-","0.004"
"2021/01/17","22:24","0.062","-","0.006"
"2021/01/17","22:30","0.07","-","0.027"
"2021/01/17","22:36","0.079","-","0.029"
"2021/01/17","22:42","0.088","-","0.053"
"2021/01/17","22:48","0.097","-","0.047"
"2021/01/17","22:54","0.107","-","0.08"
"2021/01/17","23:00","0.117","-","0.078"
"2021/01/17","23:06","0.127","-","0.104"
"2021/01/17","23:12","0.138","-","0.116"
"2021/01/17","23:18","0.149","-","0.131"
"2021/01/17","23:24","0.161","-","0.156"
"2021/01/17","23:30","0.173","-","0.165"
"2021/01/17","23:36","0.186","-","0.184"
"2021/01/17","23:42","0.199","-","0.189"
"2021/01/17","23:48","0.213","-","0.218"
"2021/01/17","23:54","0.227","-","0.224"
"2021/01/18","00:00","0.242","-","0.243"
"2021/01/18","00:06","0.257","-","0.252"
"2021/01/18","00:12","0.273","-","0.259"
"2021/01/18","00:18","0.29","-","0.288"
"2021/01/18","00:24","0.307","-","0.319"
"2021/01/18","00:30","0.325","-","0.33"
"2021/01/18","00:36","0.343","-","0.337"
"2021/01/18","00:42","0.362","-","0.351"
"2021/01/18","00:48","0.382","-","0.381"
"2021/01/18","00:54","0.402","-","0.391"
"2021/01/18","01:00","0.423","-","0.406"
"2021/01/18","01:06","0.444","-","0.421"
"2021/01/18","01:12","0.465","-","0.431"
"2021/01/18","01:18","0.488","-","0.461"
"2021/01/18","01:24","0.51","-","0.492"
"2021/01/18","01:30","0.533","-","0.516"
"2021/01/18","01:36","0.556","-","0.531"
"2021/01/18","01:42","0.579","-","0.552"
"2021/01/18","01:48","0.603","-","0.574"
"2021/01/18","01:54","0.626","-","0.594"
"2021/01/18","02:00","0.65","-","0.602"
"2021/01/18","02:06","0.673","-","0.622"
"2021/01/18","02:12","0.697","-","0.649"
"2021/01/18","02:18","0.72","-","0.667"
"2021/01/18","02:24","0.742","-","0.687"
"2021/01/18","02:30","0.764","-","0.716"
"2021/01/18","02:36","0.786","-","0.725"
"2021/01/18","02:42","0.807","-","0.741"
"2021/01/18","02:48","0.827","-","0.758"
"2021/01/18","02:54","0.847","-","0.771"
"2021/01/18","03:00","0.865","-","0.795"
"2021/01/18","03:06","0.883","-","0.804"
"2021/01/18","03:12","0.899","-","0.82"
"2021/01/18","03:18","0.914","-","0.829"
"2021/01/18","03:24","0.928","-","0.834"
"2021/01/18","03:30","0.941","-","0.853"
"2021/01/18","03:36","0.952","-","0.857"
"2021/01/18","03:42","0.961","-","0.859"
"2021/01/18","03:48","0.97","-","0.851"
"2021/01/18","03:54","0.976","-","0.875"
"2021/01/18","04:00","0.981","-","0.878"
"2021/01/18","04:06","0.984","-","0.884"
"2021/01/18","04:12","0.986","-","0.89"
"2021/01/18","04:18","0.986","-","0.892"
"2021/01/18","04:24","0.984","-","0.892"
"2021/01/18","04:30","0.981","-","0.901"
"2021/01/18","04:36","0.976","-","0.899"
"2021/01/18","04:42","0.969","-","0.887"
"2021/01/18","04:48","0.961","-","0.888"
"2021/01/18","04:54","0.95","-","0.879"
"2021/01/18","05:00","0.938","-","0.86"
"2021/01/18","05:06","0.925","-","0.847"
"2021/01/18","05:12","0.91","-","0.832"
"2021/01/18","05:18","0.893","-","0.812"
"2021/01/18","05:24","0.875","-","0.802"
"2021/01/18","05:30","0.856","-","0.792"
"2021/01/18","05:36","0.835","-","0.772"
"2021/01/18","05:42","0.813","-","0.76"
"2021/01/18","05:48","0.79","-","0.736"
"2021/01/18","05:54","0.765","-","0.722"
"2021/01/18","06:00","0.74","-","0.697"
"2021/01/18","06:06","0.713","-","0.673"
"2021/01/18","06:12","0.686","-","0.654"
"2021/01/18","06:18","0.658","-","0.632"
"2021/01/18","06:24","0.629","-","0.617"
"2021/01/18","06:30","0.6","-","0.578"
"2021/01/18","06:36","0.571","-","0.544"
"2021/01/18","06:42","0.542","-","0.513"
"2021/01/18","06:48","0.512","-","0.476"
"2021/01/18","06:54","0.482","-","0.447"
"2021/01/18","07:00","0.453","-","0.403"
"2021/01/18","07:06","0.424","-","0.396"
"2021/01/18","07:12","0.396","-","0.364"
"2021/01/18","07:18","0.368","-","0.335"
"2021/01/18","07:24","0.341","-","0.299"
"2021/01/18","07:30","0.314","-","0.275"
"2021/01/18","07:36","0.289","-","0.251"
"2021/01/18","07:42","0.265","-","0.22"
"2021/01/18","07:48","0.242","-","0.21"
"2021/01/18","07:54","0.22","-","0.187"
"2021/01/18","08:00","0.199","-","0.159"
"2021/01/18","08:06","0.18","-","0.132"
"2021/01/18","08:12","0.163","-","0.122"
"2021/01/18","08:18","0.147","-","0.106"
"2021/01/18","08:24","0.132","-","0.077"
"2021/01/18","08:30","0.119","-","0.07"
"2021/01/18","08:36","0.107","-","0.062"
"2021/01/18","08:42","0.097","-","0.056"
"2021/01/18","08:48","0.089","-","0.038"
"2021/01/18","08:54","0.082","-","0.019"
"2021/01/18","09:00","0.076","-","0.029"
"2021/01/18","09:06","0.071","-","0.014"
"2021/01/18","09:12","0.068","-","0.01"
"2021/01/18","09:18","0.066","-","0.004"
"2021/01/18","09:24","0.066","-","0.014"
"2021/01/18","09:30","0.066","-","0.01"
"2021/01/18","09:36","0.067","-","0.017"
"2021/01/18","09:42","0.069","-","0.026"
"2021/01/18","09:48","0.072","-","0.028"
"2021/01/18","09:54","0.076","-","0.05"
"2021/01/18","10:00","0.08","-","0.047"
"2021/01/18","10:06","0.086","-","0.051"
"2021/01/18","10:12","0.091","-","0.045"
"2021/01/18","10:18","0.097","-","0.056"
"2021/01/18","10:24","0.104","-","0.073"
"2021/01/18","10:30","0.111","-","0.091"
"2021/01/18","10:36","0.118","-","0.09"
"2021/01/18","10:42","0.125","-","0.098"
"2021/01/18","10:48","0.133","-","0.114"
"2021/01/18","10:54","0.141","-","0.114"
"2021/01/18","11:00","0.15","-","0.125"
"2021/01/18","11:06","0.158","-","0.137"
"2021/01/18","11:12","0.167","-","0.144"
"2021/01/18","11:18","0.176","-","0.144"
"2021/01/18","11:24","0.186","-","0.153"
"2021/01/18","11:30","0.196","-","0.169"
"2021/01/18","11:36","0.206","-","0.182"
"2021/01/18","11:42","0.216","-","0.192"
"2021/01/18","11:48","0.227","-","0.203"
"2021/01/18","11:54","0.238","-","0.22"
"2021/01/18","12:00","0.249","-","0.231"
"2021/01/18","12:06","0.261","-","0.235"
"2021/01/18","12:12","0.273","-","0.251"
"2021/01/18","12:18","0.286","-","0.268"
"2021/01/18","12:24","0.299","-","0.292"
"2021/01/18","12:30","0.312","-","0.308"
"2021/01/18","12:36","0.326","-","0.322"
"2021/01/18","12:42","0.341","-","0.344"
"2021/01/18","12:48","0.356","-","0.372"
"2021/01/18","12:54","0.372","-","0.379"
"2021/01/18","13:00","0.388","-","0.39"
"2021/01/18","13:06","0.404","-","0.422"
"2021/01/18","13:12","0.422","-","0.445"
"2021/01/18","13:18","0.439","-","0.458"
"2021/01/18","13:24","0.457","-","0.485"
"2021/01/18","13:30","0.476","-","0.506"
"2021/01/18","13:36","0.495","-","0.529"
"2021/01/18","13:42","0.514","-","0.541"
"2021/01/18","13:48","0.534","-","0.555"
"2021/01/18","13:54","0.554","-","0.578"
"2021/01/18","14:00","0.574","-","0.604"
"2021/01/18","14:06","0.594","-","0.631"
"2021/01/18","14:12","0.615","-","0.661"
"2021/01/18","14:18","0.635","-","0.679"
"2021/01/18","14:24","0.656","-","0.709"
"2021/01/18","14:30","0.676","-","0.731"
"2021/01/18","14:36","0.696","-","0.746"
"2021/01/18","14:42","0.716","-","0.774"
"2021/01/18","14:48","0.736","-","0.795"
"2021/01/18","14:54","0.755","-","0.803"
"2021/01/18","15:00","0.774","-","0.819"
"2021/01/18","15:06","0.792","-","0.852"
"2021/01/18","15:12","0.809","-","0.868"
"2021/01/18","15:18","0.826","-","0.875"
"2021/01/18","15:24","0.842","-","0.889"
"2021/01/18","15:30","0.857","-","0.895"
"2021/01/18","15:36","0.871","-","0.915"
"2021/01/18","15:42","0.883","-","0.915"
"2021/01/18","15:48","0.895","-","0.933"
"2021/01/18","15:54","0.905","-","0.945"
"2021/01/18","16:00","0.915","-","0.947"
"2021/01/18","16:06","0.922","-","0.957"
"2021/01/18","16:12","0.929","-","0.968"
"2021/01/18","16:18","0.934","-","0.972"
"2021/01/18","16:24","0.937","-","0.974"
"2021/01/18","16:30","0.939","-","0.974"
"2021/01/18","16:36","0.939","-","0.97"
"2021/01/18","16:42","0.938","-","0.972"
"2021/01/18","16:48","0.935","-","0.972"
"2021/01/18","16:54","0.931","-","0.956"
"2021/01/18","17:00","0.925","-","0.941"
"2021/01/18","17:06","0.917","-","0.937"
"2021/01/18","17:12","0.908","-","0.925"
"2021/01/18","17:18","0.898","-","0.904"
"2021/01/18","17:24","0.885","-","0.898"
"2021/01/18","17:30","0.872","-","0.882"
"2021/01/18","17:36","0.856","-","0.865"
"2021/01/18","17:42","0.84","-","0.852"
"2021/01/18","17:48","0.822","-","0.825"
"2021/01/18","17:54","0.802","-","0.801"
"2021/01/18","18:00","0.782","-","0.773"
"2021/01/18","18:06","0.76","-","0.747"
"2021/01/18","18:12","0.737","-","0.721"
"2021/01/18","18:18","0.713","-","0.695"
"2021/01/18","18:24","0.688","-","0.667"
"2021/01/18","18:30","0.662","-","0.628"
"2021/01/18","18:36","0.635","-","0.597"
"2021/01/18","18:42","0.608","-","0.566"
"2021/01/18","18:48","0.58","-","0.529"
"2021/01/18","18:54","0.552","-","0.513"
"2021/01/18","19:00","0.523","-","0.481"
"2021/01/18","19:06","0.495","-","0.445"
"2021/01/18","19:12","0.466","-","0.413"
"2021/01/18","19:18","0.438","-","0.385"
"2021/01/18","19:24","0.409","-","0.361"
"2021/01/18","19:30","0.381","-","0.331"
"2021/01/18","19:36","0.354","-","0.305"
"2021/01/18","19:42","0.327","-","0.281"
"2021/01/18","19:48","0.301","-","0.258"
"2021/01/18","19:54","0.276","-","0.247"
"2021/01/18","20:00","0.251","-","0.221"
"2021/01/18","20:06","0.228","-","0.194"
"2021/01/18","20:12","0.206","-","0.167"
"2021/01/18","20:18","0.185","-","0.147"
"2021/01/18","20:24","0.166","-","0.137"
"2021/01/18","20:30","0.148","-","0.126"
"2021/01/18","20:36","0.131","-","0.102"
"2021/01/18","20:42","0.116","-","0.095"
"2021/01/18","20:48","0.102","-","0.106"
"2021/01/18","20:54","0.09","-","0.089"
"2021/01/18","21:00","0.079","-","0.083"
"2021/01/18","21:06","0.069","-","0.074"
"2021/01/18","21:12","0.062","-","0.073"
"2021/01/18","21:18","0.055","-","0.076"
"2021/01/18","21:24","0.05","-","0.081"
"2021/01/18","21:30","0.046","-","0.091"
"2021/01/18","21:36","0.043","-","0.097"
"2021/01/18","21:42","0.042","-","0.106"
"2021/01/18","21:48","0.042","-","0.107"
"2021/01/18","21:54","0.042","-","0.105"
"2021/01/18","22:00","0.044","-","0.115"
"2021/01/18","22:06","0.047","-","0.123"
"2021/01/18","22:12","0.05","-","0.137"
"2021/01/18","22:18","0.054","-","0.141"
"2021/01/18","22:24","0.059","-","0.147"
"2021/01/18","22:30","0.064","-","0.17"
"2021/01/18","22:36","0.07","-","0.179"
"2021/01/18","22:42","0.076","-","0.184"
"2021/01/18","22:48","0.083","-","0.186"
"2021/01/18","22:54","0.09","-","0.197"
"2021/01/18","23:00","0.097","-","0.204"
"2021/01/18","23:06","0.105","-","0.205"
"2021/01/18","23:12","0.113","-","0.22"
"2021/01/18","23:18","0.121","-","0.224"
"2021/01/18","23:24","0.13","-","0.229"
"2021/01/18","23:30","0.139","-","0.242"
"2021/01/18","23:36","0.148","-","0.254"
"2021/01/18","23:42","0.158","-","0.245"
"2021/01/18","23:48","0.167","-","0.239"
"2021/01/18","23:54","0.177","-","0.248"
"2021/01/19","00:00","0.188","-","0.247"
"2021/01/19","00:06","0.198","-","0.263"
"2021/01/19","00:12","0.209","-","0.262"
"2021/01/19","00:18","0.221","-","0.258"
"2021/01/19","00:24","0.233","-","0.272"
"2021/01/19","00:30","0.245","-","0.275"
"2021/01/19","00:36","0.257","-","0.278"
"2021/01/19","00:42","0.27","-","0.285"
"2021/01/19","00:48","0.284","-","0.284"
"2021/01/19","00:54","0.298","-","0.29"
"2021/01/19","01:00","0.312","-","0.311"
"2021/01/19","01:06","0.327","-","0.318"
"2021/01/19","01:12","0.343","-","0.318"
"2021/01/19","01:18","0.359","-","0.328"
"2021/01/19","01:24","0.375","-","0.328"
"2021/01/19","01:30","0.392","-","0.34"
"2021/01/19","01:36","0.409","-","0.359"
"2021/01/19","01:42","0.427","-","0.366"
"2021/01/19","01:48","0.445","-","0.382"
"2021/01/19","01:54","0.464","-","0.4"
"2021/01/19","02:00","0.483","-","0.399"
"2021/01/19","02:06","0.502","-","0.421"
"2021/01/19","02:12","0.522","-","0.447"
"2021/01/19","02:18","0.542","-","0.464"
"2021/01/19","02:24","0.562","-","0.49"
"2021/01/19","02:30","0.582","-","0.516"
"2021/01/19","02:36","0.603","-","0.543"
"2021/01/19","02:42","0.623","-","0.572"
"2021/01/19","02:48","0.644","-","0.593"
"2021/01/19","02:54","0.664","-","0.614"
"2021/01/19","03:00","0.684","-","0.642"
"2021/01/19","03:06","0.704","-","0.663"
"2021/01/19","03:12","0.724","-","0.685"
"2021/01/19","03:18","0.743","-","0.723"
"2021/01/19","03:24","0.762","-","0.746"
"2021/01/19","03:30","0.78","-","0.755"
"2021/01/19","03:36","0.798","-","0.786"
"2021/01/19","03:42","0.815","-","0.805"
"2021/01/19","03:48","0.831","-","0.823"
"2021/01/19","03:54","0.846","-","0.847"
"2021/01/19","04:00","0.86","-","0.868"
"2021/01/19","04:06","0.873","-","0.885"
"2021/01/19","04:12","0.885","-","0.917"
"2021/01/19","04:18","0.896","-","0.937"
"2021/01/19","04:24","0.906","-","0.953"
"2021/01/19","04:30","0.914","-","0.97"
"2021/01/19","04:36","0.922","-","0.974"
"2021/01/19","04:42","0.927","-","0.97"
"2021/01/19","04:48","0.932","-","0.985"
"2021/01/19","04:54","0.935","-","0.992"
"2021/01/19","05:00","0.936","-","0.994"
"2021/01/19","05:06","0.936","-","1.007"
"2021/01/19","05:12","0.935","-","1.004"
"2021/01/19","05:18","0.932","-","1.008"
"2021/01/19","05:24","0.927","-","1.013"
"2021/01/19","05:30","0.921","-","0.989"
"2021/01/19","05:36","0.914","-","0.985"
"2021/01/19","05:42","0.905","-","0.978"
"2021/01/19","05:48","0.894","-","0.971"
"2021/01/19","05:54","0.883","-","0.955"
"2021/01/19","06:00","0.869","-","0.941"
"2021/01/19","06:06","0.855","-","0.917"
"2021/01/19","06:12","0.839","-","0.892"
"2021/01/19","06:18","0.822","-","0.883"
"2021/01/19","06:24","0.804","-","0.858"
"2021/01/19","06:30","0.784","-","0.833"
"2021/01/19","06:36","0.764","-","0.811"
"2021/01/19","06:42","0.742","-","0.782"
"2021/01/19","06:48","0.72","-","0.751"
"2021/01/19","06:54","0.697","-","0.715"
"2021/01/19","07:00","0.673","-","0.675"
"2021/01/19","07:06","0.648","-","0.639"
"2021/01/19","07:12","0.623","-","0.608"
"2021/01/19","07:18","0.598","-","0.588"
"2021/01/19","07:24","0.572","-","0.561"
"2021/01/19","07:30","0.546","-","0.532"
"2021/01/19","07:36","0.52","-","0.497"
"2021/01/19","07:42","0.494","-","0.471"
"2021/01/19","07:48","0.469","-","0.433"
"2021/01/19","07:54","0.443","-","0.394"
"2021/01/19","08:00","0.419","-","0.352"
"2021/01/19","08:06","0.394","-","0.32"
"2021/01/19","08:12","0.371","-","0.291"
"2021/01/19","08:18","0.348","-","0.259"
"2021/01/19","08:24","0.326","-","0.251"
"2021/01/19","08:30","0.305","-","0.232"
"2021/01/19","08:36","0.285","-","0.212"
"2021/01/19","08:42","0.266","-","0.191"
"2021/01/19","08:48","0.248","-","0.169"
"2021/01/19","08:54","0.232","-","0.141"
"2021/01/19","09:00","0.217","-","0.126"
"2021/01/19","09:06","0.203","-","0.109"
"2021/01/19","09:12","0.19","-","0.1"
"2021/01/19","09:18","0.179","-","0.093"
"2021/01/19","09:24","0.169","-","0.087"
"2021/01/19","09:30","0.16","-","0.084"
"2021/01/19","09:36","0.153","-","0.079"
"2021/01/19","09:42","0.146","-","0.073"
"2021/01/19","09:48","0.141","-","0.076"
"2021/01/19","09:54","0.138","-","0.076"
"2021/01/19","10:00","0.135","-","0.083"
"2021/01/19","10:06","0.133","-","0.083"
"2021/01/19","10:12","0.132","-","0.087"
"2021/01/19","10:18","0.132","-","0.093"
"2021/01/19","10:24","0.133","-","0.095"
"2021/01/19","10:30","0.134","-","0.087"
"2021/01/19","10:36","0.136","-","0.12"
"2021/01/19","10:42","0.139","-","0.12"
"2021/01/19","10:48","0.142","-","0.126"
"2021/01/19","10:54","0.146","-","0.148"
"2021/01/19","11:00","0.15","-","0.153"
"2021/01/19","11:06","0.155","-","0.17"
"2021/01/19","11:12","0.159","-","0.175"
"2021/01/19","11:18","0.165","-","0.181"
"2021/01/19","11:24","0.17","-","0.19"
"2021/01/19","11:30","0.176","-","0.204"
"2021/01/19","11:36","0.181","-","0.215"
"2021/01/19","11:42","0.187","-","0.225"
"2021/01/19","11:48","0.194","-","0.243"
"2021/01/19","11:54","0.2","-","0.248"
"2021/01/19","12:00","0.207","-","0.27"
"2021/01/19","12:06","0.214","-","0.285"
"2021/01/19","12:12","0.221","-","0.29"
"2021/01/19","12:18","0.229","-","0.303"
"2021/01/19","12:24","0.237","-","0.304"
"2021/01/19","12:30","0.245","-","0.318"
"2021/01/19","12:36","0.253","-","0.333"
"2021/01/19","12:42","0.262","-","0.337"
"2021/01/19","12:48","0.271","-","0.347"
"2021/01/19","12:54","0.28","-","0.364"
"2021/01/19","13:00","0.29","-","0.38"
"2021/01/19","13:06","0.3","-","0.373"
"2021/01/19","13:12","0.311","-","0.392"
"2021/01/19","13:18","0.322","-","0.402"
"2021/01/19","13:24","0.334","-","0.41"
"2021/01/19","13:30","0.346","-","0.422"
"2021/01/19","13:36","0.359","-","0.422"
"2021/01/19","13:42","0.372","-","0.444"
"2021/01/19","13:48","0.385","-","0.458"
"2021/01/19","13:54","0.399","-","0.456"
"2021/01/19","14:00","0.414","-","0.462"
"2021/01/19","14:06","0.428","-","0.466"
"2021/01/19","14:12","0.444","-","0.478"
"2021/01/19","14:18","0.459","-","0.498"
"2021/01/19","14:24","0.475","-","0.511"
"2021/01/19","14:30","0.492","-","0.517"
"2021/01/19","14:36","0.508","-","0.531"
"2021/01/19","14:42","0.525","-","0.554"
"2021/01/19","14:48","0.543","-","0.556"
"2021/01/19","14:54","0.56","-","0.573"
"2021/01/19","15:00","0.577","-","0.575"
"2021/01/19","15:06","0.595","-","0.592"
"2021/01/19","15:12","0.612","-","0.606"
"2021/01/19","15:18","0.63","-","0.624"
"2021/01/19","15:24","0.647","-","0.637"
"2021/01/19","15:30","0.664","-","0.648"
"2021/01/19","15:36","0.681","-","0.666"
"2021/01/19","15:42","0.697","-","0.686"
"2021/01/19","15:48","0.713","-","0.704"
"2021/01/19","15:54","0.729","-","0.719"
"2021/01/19","16:00","0.743","-","0.733"
"2021/01/19","16:06","0.758","-","0.749"
"2021/01/19","16:12","0.771","-","0.761"
"2021/01/19","16:18","0.784","-","0.782"
"2021/01/19","16:24","0.795","-","0.799"
"2021/01/19","16:30","0.806","-","0.808"
"2021/01/19","16:36","0.816","-","0.822"
"2021/01/19","16:42","0.824","-","0.82"
"2021/01/19","16:48","0.832","-","0.83"
"2021/01/19","16:54","0.838","-","0.854"
"2021/01/19","17:00","0.843","-","0.854"
"2021/01/19","17:06","0.847","-","0.853"
"2021/01/19","17:12","0.849","-","0.863"
"2021/01/19","17:18","0.85","-","0.876"
"2021/01/19","17:24","0.85","-","0.876"
"2021/01/19","17:30","0.849","-","0.886"
"2021/01/19","17:36","0.845","-","0.889"
"2021/01/19","17:42","0.841","-","0.885"
"2021/01/19","17:48","0.835","-","0.904"
"2021/01/19","17:54","0.828","-","0.92"
"2021/01/19","18:00","0.819","-","0.909"
"2021/01/19","18:06","0.809","-","0.902"
"2021/01/19","18:12","0.798","-","0.897"
"2021/01/19","18:18","0.785","-","0.888"
"2021/01/19","18:24","0.771","-","0.878"
"2021/01/19","18:30","0.756","-","0.857"
"2021/01/19","18:36","0.74","-","0.85"
"2021/01/19","18:42","0.722","-","0.842"
"2021/01/19","18:48","0.704","-","0.827"
"2021/01/19","18:54","0.684","-","0.813"
"2021/01/19","19:00","0.664","-","0.78"
"2021/01/19","19:06","0.642","-","0.756"
"2021/01/19","19:12","0.62","-","0.718"
"2021/01/19","19:18","0.598","-","0.698"
"2021/01/19","19:24","0.574","-","0.677"
"2021/01/19","19:30","0.55","-","0.648"
"2021/01/19","19:36","0.526","-","0.621"
"2021/01/19","19:42","0.502","-","0.583"
"2021/01/19","19:48","0.477","-","0.553"
"2021/01/19","19:54","0.452","-","0.523"
"2021/01/19","20:00","0.427","-","0.496"
"2021/01/19","20:06","0.403","-","0.464"
"2021/01/19","20:12","0.378","-","0.426"
"2021/01/19","20:18","0.354","-","0.404"
"2021/01/19","20:24","0.331","-","0.388"
"2021/01/19","20:30","0.308","-","0.361"
"2021/01/19","20:36","0.286","-","0.336"
"2021/01/19","20:42","0.264","-","0.313"
"2021/01/19","20:48","0.244","-","0.282"
"2021/01/19","20:54","0.224","-","0.273"
"2021/01/19","21:00","0.206","-","0.26"
"2021/01/19","21:06","0.189","-","0.242"
"2021/01/19","21:12","0.173","-","0.222"
"2021/01/19","21:18","0.158","-","0.209"
"2021/01/19","21:24","0.144","-","0.195"
"2021/01/19","21:30","0.132","-","0.176"
"2021/01/19","21:36","0.121","-","0.171"
"2021/01/19","21:42","0.111","-","0.16"
"2021/01/19","21:48","0.103","-","0.151"
"2021/01/19","21:54","0.096","-","0.151"
"2021/01/19","22:00","0.09","-","0.154"
"2021/01/19","22:06","0.085","-","0.152"
"2021/01/19","22:12","0.081","-","0.151"
"2021/01/19","22:18","0.079","-","0.143"
"2021/01/19","22:24","0.078","-","0.14"
"2021/01/19","22:30","0.077","-","0.14"
"2021/01/19","22:36","0.078","-","0.142"
"2021/01/19","22:42","0.08","-","0.146"
"2021/01/19","22:48","0.082","-","0.161"
"2021/01/19","22:54","0.085","-","0.164"
"2021/01/19","23:00","0.089","-","0.171"
"2021/01/19","23:06","0.093","-","0.178"
"2021/01/19","23:12","0.098","-","0.172"
"2021/01/19","23:18","0.103","-","0.189"
"2021/01/19","23:24","0.109","-","0.183"
"2021/01/19","23:30","0.116","-","0.186"
"2021/01/19","23:36","0.122","-","0.185"
"2021/01/19","23:42","0.129","-","0.195"
"2021/01/19","23:48","0.137","-","0.206"
"2021/01/19","23:54","0.144","-","0.201"
"2021/01/20","00:00","0.152","-","0.204"
"2021/01/20","00:06","0.16","-","0.198"
"2021/01/20","00:12","0.168","-","0.214"
"2021/01/20","00:18","0.177","-","0.216"
"2021/01/20","00:24","0.186","-","0.222"
"2021/01/20","00:30","0.195","-","0.244"
"2021/01/20","00:36","0.204","-","0.245"
"2021/01/20","00:42","0.214","-","0.256"
"2021/01/20","00:48","0.224","-","0.266"
"2021/01/20","00:54","0.234","-","0.266"
"2021/01/20","01:00","0.244","-","0.271"
"2021/01/20","01:06","0.255","-","0.282"
"2021/01/20","01:12","0.266","-","0.285"
"2021/01/20","01:18","0.278","-","0.298"
"2021/01/20","01:24","0.29","-","0.318"
"2021/01/20","01:30","0.302","-","0.328"
"2021/01/20","01:36","0.315","-","0.345"
"2021/01/20","01:42","0.328","-","0.358"
"2021/01/20","01:48","0.341","-","0.358"
"2021/01/20","01:54","0.355","-","0.379"
"2021/01/20","02:00","0.369","-","0.388"
"2021/01/20","02:06","0.384","-","0.401"
"2021/01/20","02:12","0.399","-","0.418"
"2021/01/20","02:18","0.414","-","0.436"
"2021/01/20","02:24","0.43","-","0.443"
"2021/01/20","02:30","0.446","-","0.445"
"2021/01/20","02:36","0.463","-","0.469"
"2021/01/20","02:42","0.479","-","0.484"
"2021/01/20","02:48","0.497","-","0.493"
"2021/01/20","02:54","0.514","-","0.511"
"2021/01/20","03:00","0.532","-","0.531"
"2021/01/20","03:06","0.549","-","0.556"
"2021/01/20","03:12","0.567","-","0.574"
"2021/01/20","03:18","0.585","-","0.586"
"2021/01/20","03:24","0.604","-","0.605"
"2021/01/20","03:30","0.622","-","0.625"
"2021/01/20","03:36","0.64","-","0.64"
"2021/01/20","03:42","0.658","-","0.673"
"2021/01/20","03:48","0.676","-","0.7"
"2021/01/20","03:54","0.693","-","0.717"
"2021/01/20","04:00","0.711","-","0.744"
"2021/01/20","04:06","0.727","-","0.765"
"2021/01/20","04:12","0.744","-","0.772"
"2021/01/20","04:18","0.76","-","0.794"
"2021/01/20","04:24","0.775","-","0.819"
"2021/01/20","04:30","0.79","-","0.841"
"2021/01/20","04:36","0.804","-","0.853"
"2021/01/20","04:42","0.817","-","0.865"
"2021/01/20","04:48","0.829","-","0.876"
"2021/01/20","04:54","0.841","-","0.898"
"2021/01/20","05:00","0.851","-","0.914"
"2021/01/20","05:06","0.86","-","0.908"
"2021/01/20","05:12","0.869","-","0.93"
"2021/01/20","05:18","0.876","-","0.953"
"2021/01/20","05:24","0.882","-","0.95"
"2021/01/20","05:30","0.887","-","0.958"
"2021/01/20","05:36","0.89","-","0.953"
"2021/01/20","05:42","0.892","-","0.958"
"2021/01/20","05:48","0.893","-","0.968"
"2021/01/20","05:54","0.893","-","0.974"
"2021/01/20","06:00","0.891","-","0.978"
"2021/01/20","06:06","0.889","-","0.976"
"2021/01/20","06:12","0.884","-","0.974"
"2021/01/20","06:18","0.879","-","0.963"
"2021/01/20","06:24","0.872","-","0.955"
"2021/01/20","06:30","0.864","-","0.946"
"2021/01/20","06:36","0.855","-","0.93"
"2021/01/20","06:42","0.845","-","0.926"
"2021/01/20","06:48","0.833","-","0.907"
"2021/01/20","06:54","0.82","-","0.89"
"2021/01/20","07:00","0.807","-","0.875"
"2021/01/20","07:06","0.792","-","0.856"
"2021/01/20","07:12","0.776","-","0.833"
"2021/01/20","07:18","0.759","-","0.826"
"2021/01/20","07:24","0.742","-","0.821"
"2021/01/20","07:30","0.723","-","0.804"
"2021/01/20","07:36","0.704","-","0.781"
"2021/01/20","07:42","0.684","-","0.755"
"2021/01/20","07:48","0.664","-","0.733"
"2021/01/20","07:54","0.643","-","0.693"
"2021/01/20","08:00","0.622","-","0.667"
"2021/01/20","08:06","0.6","-","0.639"
"2021/01/20","08:12","0.579","-","0.609"
"2021/01/20","08:18","0.557","-","0.587"
"2021/01/20","08:24","0.535","-","0.575"
"2021/01/20","08:30","0.513","-","0.54"
"2021/01/20","08:36","0.491","-","0.52"
"2021/01/20","08:42","0.469","-","0.498"
"2021/01/20","08:48","0.448","-","0.475"
"2021/01/20","08:54","0.427","-","0.458"
"2021/01/20","09:00","0.407","-","0.448"
"2021/01/20","09:06","0.387","-","0.426"
"2021/01/20","09:12","0.368","-","0.414"
"2021/01/20","09:18","0.35","-","0.399"
"2021/01/20","09:24","0.333","-","0.377"
"2021/01/20","09:30","0.316","-","0.364"
"2021/01/20","09:36","0.301","-","0.346"
"2021/01/20","09:42","0.286","-","0.342"
"2021/01/20","09:48","0.272","-","0.327"
"2021/01/20","09:54","0.26","-","0.328"
"2021/01/20","10:00","0.248","-","0.316"
